"Election Name","County Name","Office Name","District Name","Party Name","Candidate Name","Votes","Yes Votes","No Votes","Election Day Votes","ElectionDay Yes Votes","Election Day No Votes","Mail Votes","Mail Yes Votes","Mail No Votes","Provisional Votes","Provisional Yes Votes","Provisional No Votes"
"2010 Special Election for the 12th Congressional District","ALLEGHENY","Representative in Congress","12th Congressional District","Democratic","CRITZ, MARK S.","520","0","0","","","","","","","","",""
"2010 Special Election for the 12th Congressional District","ALLEGHENY","Representative in Congress","12th Congressional District","Republican","BURNS, TIM","361","0","0","","","","","","","","",""
"2010 Special Election for the 12th Congressional District","ALLEGHENY","Representative in Congress","12th Congressional District","Libertarian","AGORIS, DEMO","23","0","0","","","","","","","","",""
"2010 Special Election for the 12th Congressional District","ARMSTRONG","Representative in Congress","12th Congressional District","Democratic","CRITZ, MARK S.","3,401","0","0","","","","","","","","",""
"2010 Special Election for the 12th Congressional District","ARMSTRONG","Representative in Congress","12th Congressional District","Republican","BURNS, TIM","4,468","0","0","","","","","","","","",""
"2010 Special Election for the 12th Congressional District","ARMSTRONG","Representative in Congress","12th Congressional District","Libertarian","AGORIS, DEMO","246","0","0","","","","","","","","",""
"2010 Special Election for the 12th Congressional District","CAMBRIA","Representative in Congress","12th Congressional District","Democratic","CRITZ, MARK S.","19,798","0","0","","","","","","","","",""
"2010 Special Election for the 12th Congressional District","CAMBRIA","Representative in Congress","12th Congressional District","Republican","BURNS, TIM","14,208","0","0","","","","","","","","",""
"2010 Special Election for the 12th Congressional District","CAMBRIA","Representative in Congress","12th Congressional District","Libertarian","AGORIS, DEMO","522","0","0","","","","","","","","",""
"2010 Special Election for the 12th Congressional District","FAYETTE","Representative in Congress","12th Congressional District","Democratic","CRITZ, MARK S.","11,290","0","0","","","","","","","","",""
"2010 Special Election for the 12th Congressional District","FAYETTE","Representative in Congress","12th Congressional District","Republican","BURNS, TIM","7,415","0","0","","","","","","","","",""
"2010 Special Election for the 12th Congressional District","FAYETTE","Representative in Congress","12th Congressional District","Libertarian","AGORIS, DEMO","342","0","0","","","","","","","","",""
"2010 Special Election for the 12th Congressional District","GREENE","Representative in Congress","12th Congressional District","Democratic","CRITZ, MARK S.","5,308","0","0","","","","","","","","",""
"2010 Special Election for the 12th Congressional District","GREENE","Representative in Congress","12th Congressional District","Republican","BURNS, TIM","3,813","0","0","","","","","","","","",""
"2010 Special Election for the 12th Congressional District","GREENE","Representative in Congress","12th Congressional District","Libertarian","AGORIS, DEMO","229","0","0","","","","","","","","",""
"2010 Special Election for the 12th Congressional District","INDIANA","Representative in Congress","12th Congressional District","Democratic","CRITZ, MARK S.","1,543","0","0","","","","","","","","",""
"2010 Special Election for the 12th Congressional District","INDIANA","Representative in Congress","12th Congressional District","Republican","BURNS, TIM","1,991","0","0","","","","","","","","",""
"2010 Special Election for the 12th Congressional District","INDIANA","Representative in Congress","12th Congressional District","Libertarian","AGORIS, DEMO","93","0","0","","","","","","","","",""
"2010 Special Election for the 12th Congressional District","SOMERSET","Representative in Congress","12th Congressional District","Democratic","CRITZ, MARK S.","4,275","0","0","","","","","","","","",""
"2010 Special Election for the 12th Congressional District","SOMERSET","Representative in Congress","12th Congressional District","Republican","BURNS, TIM","4,438","0","0","","","","","","","","",""
"2010 Special Election for the 12th Congressional District","SOMERSET","Representative in Congress","12th Congressional District","Libertarian","AGORIS, DEMO","145","0","0","","","","","","","","",""
"2010 Special Election for the 12th Congressional District","WASHINGTON","Representative in Congress","12th Congressional District","Democratic","CRITZ, MARK S.","10,726","0","0","","","","","","","","",""
"2010 Special Election for the 12th Congressional District","WASHINGTON","Representative in Congress","12th Congressional District","Republican","BURNS, TIM","9,949","0","0","","","","","","","","",""
"2010 Special Election for the 12th Congressional District","WASHINGTON","Representative in Congress","12th Congressional District","Libertarian","AGORIS, DEMO","937","0","0","","","","","","","","",""
"2010 Special Election for the 12th Congressional District","WESTMORELAND","Representative in Congress","12th Congressional District","Democratic","CRITZ, MARK S.","15,357","0","0","","","","","","","","",""
"2010 Special Election for the 12th Congressional District","WESTMORELAND","Representative in Congress","12th Congressional District","Republican","BURNS, TIM","15,079","0","0","","","","","","","","",""
"2010 Special Election for the 12th Congressional District","WESTMORELAND","Representative in Congress","12th Congressional District","Libertarian","AGORIS, DEMO","712","0","0","","","","","","","","",""
