"Election Name","County Name","Office Name","District Name","Party Name","Candidate Name","Votes","Yes Votes","No Votes","Election Day Votes","ElectionDay Yes Votes","Election Day No Votes","Mail Votes","Mail Yes Votes","Mail No Votes","Provisional Votes","Provisional Yes Votes","Provisional No Votes"
"2019 Special Election 114th Legislative District","LACKAWANNA","Representative in the General Assembly","114th Legislative District","Democratic","KOSIEROWSKI, BRIDGET","6,718","0","0","","","","","","","","",""
"2019 Special Election 114th Legislative District","LACKAWANNA","Representative in the General Assembly","114th Legislative District","Republican","SCAVO, FRANK J III","4,040","0","0","","","","","","","","",""
