"Election Name","County Name","Office Name","District Name","Party Name","Candidate Name","Votes","Yes Votes","No Votes","Election Day Votes","ElectionDay Yes Votes","Election Day No Votes","Mail Votes","Mail Yes Votes","Mail No Votes","Provisional Votes","Provisional Yes Votes","Provisional No Votes"
"2001 Municipal Election","BERKS","Justice of the Supreme Court","StateWide","Democratic","FORD ELLIOTT, KATE","22,807","22,807","","","","","","","","","",""
"2001 Municipal Election","BERKS","Justice of the Supreme Court (Retention)","StateWide","","ZAPPALA, STEPHEN A.","","27,532","11,185","","","","","","","","",""
"2001 Municipal Election","BERKS","Judge of the Superior Court","StateWide","Republican","BENDER, JOHN T.","26,193","26,193","","","","","","","","","",""
"2001 Municipal Election","BERKS","Judge of the Superior Court","StateWide","Republican","BOWES, MARY JANE","26,352","26,352","","","","","","","","","",""
"2001 Municipal Election","BERKS","Judge of the Superior Court","StateWide","Republican","KLEIN, RICHARD B.","28,443","28,443","","","","","","","","","",""
"2001 Municipal Election","BERKS","Judge of the Superior Court","StateWide","Democratic","DOMITROVICH, STEPHANIE","19,654","19,654","","","","","","","","","",""
"2001 Municipal Election","BERKS","Judge of the Superior Court","StateWide","Democratic","KIRKLAND, LYDIA Y.","20,746","20,746","","","","","","","","","",""
"2001 Municipal Election","BERKS","Judge of the Superior Court","StateWide","Democratic","WECHT, DAVID","16,984","16,984","","","","","","","","","",""
"2001 Municipal Election","BERKS","Judge of the Superior Court (Retention)","StateWide","","MCEWEN, STEPHEN J.","","27,776","10,517","","","","","","","","",""
"2001 Municipal Election","BERKS","Judge of the Commonwealth Court","StateWide","Republican","COHN, RENEE","25,642","25,642","","","","","","","","","",""
"2001 Municipal Election","BERKS","Judge of the Commonwealth Court","StateWide","Republican","LEAVITT, MARY HANNAH","27,121","27,121","","","","","","","","","",""
"2001 Municipal Election","BERKS","Judge of the Commonwealth Court","StateWide","Republican","SIMPSON, ROBIN","28,202","28,202","","","","","","","","","",""
"2001 Municipal Election","BERKS","Judge of the Commonwealth Court","StateWide","Democratic","ARONSON, IRWIN W.","18,000","18,000","","","","","","","","","",""
"2001 Municipal Election","BERKS","Judge of the Commonwealth Court","StateWide","Democratic","DODARO, JAMES J.","18,254","18,254","","","","","","","","","",""
"2001 Municipal Election","BERKS","Judge of the Commonwealth Court","StateWide","Democratic","LANGAN, JERRY","19,396","19,396","","","","","","","","","",""
"2001 Municipal Election","BERKS","Judge of the Commonwealth Court (Retention)","StateWide","","FRIEDMAN, SHELLY","","27,622","10,689","","","","","","","","",""
"2001 Municipal Election","BERKS","Judge of the Court of Common Pleas","23rd Judicial District (Berks County)","Republican / Democratic","CAMPBELL, MARY ANN","48,186","48,186","","","","","","","","","",""
"2001 Municipal Election","BERKS","Judge of the Court of Common Pleas","23rd Judicial District (Berks County)","Republican / Democratic","PARISI, THOMAS G.","45,514","45,514","","","","","","","","","",""
"2001 Municipal Election","BERKS","Judge of the Court of Common Pleas (Retention)","23rd Judicial District (Berks County)","","SCHMEHL, PETER W.","","31,655","8,803","","","","","","","","",""
"2001 Municipal Election","BERKS","Judge of the Court of Common Pleas (Retention)","23rd Judicial District (Berks County)","","SPRECHER, JEFFREY K.","","31,830","8,576","","","","","","","","",""
"2001 Municipal Election","BLAIR","Justice of the Supreme Court","StateWide","Republican","EAKIN, MIKE","17,003","17,003","","","","","","","","","",""
"2001 Municipal Election","BLAIR","Justice of the Supreme Court","StateWide","Democratic","FORD ELLIOTT, KATE","9,098","9,098","","","","","","","","","",""
"2001 Municipal Election","BLAIR","Justice of the Supreme Court (Retention)","StateWide","","ZAPPALA, STEPHEN A.","","14,739","4,525","","","","","","","","",""
"2001 Municipal Election","BLAIR","Judge of the Superior Court","StateWide","Republican","BENDER, JOHN T.","13,145","13,145","","","","","","","","","",""
"2001 Municipal Election","BLAIR","Judge of the Superior Court","StateWide","Republican","BOWES, MARY JANE","15,653","15,653","","","","","","","","","",""
"2001 Municipal Election","BLAIR","Judge of the Superior Court","StateWide","Republican","KLEIN, RICHARD B.","16,199","16,199","","","","","","","","","",""
"2001 Municipal Election","BLAIR","Judge of the Superior Court","StateWide","Democratic","DOMITROVICH, STEPHANIE","8,295","8,295","","","","","","","","","",""
"2001 Municipal Election","BLAIR","Judge of the Superior Court","StateWide","Democratic","KIRKLAND, LYDIA Y.","7,058","7,058","","","","","","","","","",""
"2001 Municipal Election","BLAIR","Judge of the Superior Court","StateWide","Democratic","WECHT, DAVID","7,035","7,035","","","","","","","","","",""
"2001 Municipal Election","BLAIR","Judge of the Superior Court (Retention)","StateWide","","MCEWEN, STEPHEN J.","","14,643","4,232","","","","","","","","",""
"2001 Municipal Election","BLAIR","Judge of the Commonwealth Court","StateWide","Republican","COHN, RENEE","15,659","15,659","","","","","","","","","",""
"2001 Municipal Election","BLAIR","Judge of the Commonwealth Court","StateWide","Republican","LEAVITT, MARY HANNAH","14,267","14,267","","","","","","","","","",""
"2001 Municipal Election","BLAIR","Judge of the Commonwealth Court","StateWide","Republican","SIMPSON, ROBIN","13,769","13,769","","","","","","","","","",""
"2001 Municipal Election","BLAIR","Judge of the Commonwealth Court","StateWide","Democratic","ARONSON, IRWIN W.","5,760","5,760","","","","","","","","","",""
"2001 Municipal Election","BLAIR","Judge of the Commonwealth Court","StateWide","Democratic","DODARO, JAMES J.","8,454","8,454","","","","","","","","","",""
"2001 Municipal Election","BLAIR","Judge of the Commonwealth Court","StateWide","Democratic","LANGAN, JERRY","7,158","7,158","","","","","","","","","",""
"2001 Municipal Election","BLAIR","Judge of the Commonwealth Court (Retention)","StateWide","","FRIEDMAN, SHELLY","","14,365","4,482","","","","","","","","",""
"2001 Municipal Election","BLAIR","Judge of the Court of Common Pleas (Retention)","24th Judicial District (Blair County)","","CALLAN, NORMAN D.","","10,426","11,499","","","","","","","","",""
"2001 Municipal Election","BRADFORD","Justice of the Supreme Court","StateWide","Republican","EAKIN, MIKE","7,506","7,506","","","","","","","","","",""
"2001 Municipal Election","BRADFORD","Justice of the Supreme Court","StateWide","Democratic","FORD ELLIOTT, KATE","3,437","3,437","","","","","","","","","",""
"2001 Municipal Election","BRADFORD","Justice of the Supreme Court (Retention)","StateWide","","ZAPPALA, STEPHEN A.","","6,615","2,507","","","","","","","","",""
"2001 Municipal Election","BRADFORD","Judge of the Superior Court","StateWide","Republican","BENDER, JOHN T.","6,131","6,131","","","","","","","","","",""
"2001 Municipal Election","BRADFORD","Judge of the Superior Court","StateWide","Republican","BOWES, MARY JANE","7,487","7,487","","","","","","","","","",""
"2001 Municipal Election","BRADFORD","Judge of the Superior Court","StateWide","Republican","KLEIN, RICHARD B.","7,045","7,045","","","","","","","","","",""
"2001 Municipal Election","BRADFORD","Judge of the Superior Court","StateWide","Democratic","DOMITROVICH, STEPHANIE","2,671","2,671","","","","","","","","","",""
"2001 Municipal Election","BRADFORD","Judge of the Superior Court","StateWide","Democratic","KIRKLAND, LYDIA Y.","2,907","2,907","","","","","","","","","",""
"2001 Municipal Election","BRADFORD","Judge of the Superior Court","StateWide","Democratic","WECHT, DAVID","2,418","2,418","","","","","","","","","",""
"2001 Municipal Election","BRADFORD","Judge of the Superior Court (Retention)","StateWide","","MCEWEN, STEPHEN J.","","6,925","2,193","","","","","","","","",""
"2001 Municipal Election","BRADFORD","Judge of the Commonwealth Court","StateWide","Republican","COHN, RENEE","6,826","6,826","","","","","","","","","",""
"2001 Municipal Election","BRADFORD","Judge of the Commonwealth Court","StateWide","Republican","LEAVITT, MARY HANNAH","6,586","6,586","","","","","","","","","",""
"2001 Municipal Election","BRADFORD","Judge of the Commonwealth Court","StateWide","Republican","SIMPSON, ROBIN","6,644","6,644","","","","","","","","","",""
"2001 Municipal Election","BRADFORD","Judge of the Commonwealth Court","StateWide","Democratic","ARONSON, IRWIN W.","2,208","2,208","","","","","","","","","",""
"2001 Municipal Election","BRADFORD","Judge of the Commonwealth Court","StateWide","Democratic","DODARO, JAMES J.","2,566","2,566","","","","","","","","","",""
"2001 Municipal Election","BRADFORD","Judge of the Commonwealth Court","StateWide","Democratic","LANGAN, JERRY","3,467","3,467","","","","","","","","","",""
"2001 Municipal Election","BRADFORD","Judge of the Commonwealth Court (Retention)","StateWide","","FRIEDMAN, SHELLY","","6,803","2,266","","","","","","","","",""
"2001 Municipal Election","BUCKS","Justice of the Supreme Court","StateWide","Republican","EAKIN, MIKE","55,071","55,071","","","","","","","","","",""
"2001 Municipal Election","BUCKS","Justice of the Supreme Court","StateWide","Democratic","FORD ELLIOTT, KATE","43,612","43,612","","","","","","","","","",""
"2001 Municipal Election","BUCKS","Justice of the Supreme Court (Retention)","StateWide","","ZAPPALA, STEPHEN A.","","34,602","11,024","","","","","","","","",""
"2001 Municipal Election","BUCKS","Judge of the Superior Court","StateWide","Republican","BENDER, JOHN T.","52,723","52,723","","","","","","","","","",""
"2001 Municipal Election","BUCKS","Judge of the Superior Court","StateWide","Republican","BOWES, MARY JANE","56,423","56,423","","","","","","","","","",""
"2001 Municipal Election","BUCKS","Judge of the Superior Court","StateWide","Republican","KLEIN, RICHARD B.","56,969","56,969","","","","","","","","","",""
"2001 Municipal Election","BUCKS","Judge of the Superior Court","StateWide","Democratic","DOMITROVICH, STEPHANIE","36,968","36,968","","","","","","","","","",""
"2001 Municipal Election","BUCKS","Judge of the Superior Court","StateWide","Democratic","KIRKLAND, LYDIA Y.","39,363","39,363","","","","","","","","","",""
"2001 Municipal Election","BUCKS","Judge of the Superior Court","StateWide","Democratic","WECHT, DAVID","35,741","35,741","","","","","","","","","",""
"2001 Municipal Election","BUCKS","Judge of the Superior Court (Retention)","StateWide","","MCEWEN, STEPHEN J.","","33,869","9,866","","","","","","","","",""
"2001 Municipal Election","BUCKS","Judge of the Commonwealth Court","StateWide","Republican","COHN, RENEE","52,852","52,852","","","","","","","","","",""
"2001 Municipal Election","BUCKS","Judge of the Commonwealth Court","StateWide","Republican","LEAVITT, MARY HANNAH","55,458","55,458","","","","","","","","","",""
"2001 Municipal Election","BUCKS","Judge of the Commonwealth Court","StateWide","Republican","SIMPSON, ROBIN","56,022","56,022","","","","","","","","","",""
"2001 Municipal Election","BUCKS","Judge of the Commonwealth Court","StateWide","Democratic","ARONSON, IRWIN W.","36,888","36,888","","","","","","","","","",""
"2001 Municipal Election","BUCKS","Judge of the Commonwealth Court","StateWide","Democratic","DODARO, JAMES J.","38,129","38,129","","","","","","","","","",""
"2001 Municipal Election","BUCKS","Judge of the Commonwealth Court","StateWide","Democratic","LANGAN, JERRY","37,315","37,315","","","","","","","","","",""
"2001 Municipal Election","BUCKS","Judge of the Commonwealth Court (Retention)","StateWide","","FRIEDMAN, SHELLY","","32,543","11,421","","","","","","","","",""
"2001 Municipal Election","BUCKS","Judge of the Court of Common Pleas","7th Judicial District (Bucks County)","Republican","MELLON, ROBERT J.","56,119","56,119","","","","","","","","","",""
"2001 Municipal Election","BUCKS","Judge of the Court of Common Pleas","7th Judicial District (Bucks County)","Democratic","ELGART, RONALD H.","39,761","39,761","","","","","","","","","",""
"2001 Municipal Election","BUCKS","Judge of the Court of Common Pleas (Retention)","7th Judicial District (Bucks County)","","BIEHN, KENNETH G.","","36,538","9,200","","","","","","","","",""
"2001 Municipal Election","BUCKS","Judge of the Court of Common Pleas (Retention)","7th Judicial District (Bucks County)","","MCANDREWS, R. BARRY","","33,258","11,706","","","","","","","","",""
"2001 Municipal Election","BUCKS","Judge of the Court of Common Pleas (Retention)","7th Judicial District (Bucks County)","","RUFE, JOHN J.","","35,242","10,052","","","","","","","","",""
"2001 Municipal Election","BUTLER","Justice of the Supreme Court","StateWide","Republican","EAKIN, MIKE","16,034","16,034","","","","","","","","","",""
"2001 Municipal Election","BUTLER","Justice of the Supreme Court","StateWide","Democratic","FORD ELLIOTT, KATE","10,894","10,894","","","","","","","","","",""
"2001 Municipal Election","BUTLER","Justice of the Supreme Court (Retention)","StateWide","","ZAPPALA, STEPHEN A.","","16,880","6,961","","","","","","","","",""
"2001 Municipal Election","BUTLER","Judge of the Superior Court","StateWide","Republican","BENDER, JOHN T.","13,366","13,366","","","","","","","","","",""
"2001 Municipal Election","BUTLER","Judge of the Superior Court","StateWide","Republican","BOWES, MARY JANE","16,832","16,832","","","","","","","","","",""
"2001 Municipal Election","BUTLER","Judge of the Superior Court","StateWide","Republican","KLEIN, RICHARD B.","16,086","16,086","","","","","","","","","",""
"2001 Municipal Election","BUTLER","Judge of the Superior Court","StateWide","Democratic","DOMITROVICH, STEPHANIE","7,533","7,533","","","","","","","","","",""
"2001 Municipal Election","BUTLER","Judge of the Superior Court","StateWide","Democratic","KIRKLAND, LYDIA Y.","8,747","8,747","","","","","","","","","",""
"2001 Municipal Election","BUTLER","Judge of the Superior Court","StateWide","Democratic","WECHT, DAVID","12,425","12,425","","","","","","","","","",""
