"Election Name","County Name","Office Name","District Name","Party Name","Candidate Name","Votes","Yes Votes","No Votes","Election Day Votes","ElectionDay Yes Votes","Election Day No Votes","Mail Votes","Mail Yes Votes","Mail No Votes","Provisional Votes","Provisional Yes Votes","Provisional No Votes"
"2011 Special Election for the 11th Senatorial District","BERKS","Senator in the General Assembly","11th Senatorial District","Republican","MEDAGLIA, LARRY","14,832","0","0","","","","","","","","",""
"2011 Special Election for the 11th Senatorial District","BERKS","Senator in the General Assembly","11th Senatorial District","Democratic","SCHWANK, JUDY","20,220","0","0","","","","","","","","",""
