"Election Name","County Name","Office Name","District Name","Party Name","Candidate Name","Votes","Yes Votes","No Votes","Election Day Votes","ElectionDay Yes Votes","Election Day No Votes","Mail Votes","Mail Yes Votes","Mail No Votes","Provisional Votes","Provisional Yes Votes","Provisional No Votes"
"2001 Special Election for the 26th Senatorial District","DELAWARE","Senator in the General Assembly","26th Senatorial District","Republican","ERICKSON, ERWIN TED","26,864","0","0","","","","","","","","",""
"2001 Special Election for the 26th Senatorial District","DELAWARE","Senator in the General Assembly","26th Senatorial District","Democratic","MAXMAN, MELISSA H.","17,795","0","0","","","","","","","","",""
