"Election Name","County Name","Office Name","District Name","Party Name","Candidate Name","Votes","Yes Votes","No Votes","Election Day Votes","ElectionDay Yes Votes","Election Day No Votes","Mail Votes","Mail Yes Votes","Mail No Votes","Provisional Votes","Provisional Yes Votes","Provisional No Votes"
"2010 Special Election for the 147th Legislative District","MONTGOMERY","Representative in the General Assembly","147th Legislative District","Democratic","DODGE, ROBERT","1,940","0","0","","","","","","","","",""
"2010 Special Election for the 147th Legislative District","MONTGOMERY","Representative in the General Assembly","147th Legislative District","Republican","TOEPEL, MARCY","3,785","0","0","","","","","","","","",""
