"Election Name","County Name","Office Name","District Name","Party Name","Candidate Name","Votes","Yes Votes","No Votes","Election Day Votes","ElectionDay Yes Votes","Election Day No Votes","Mail Votes","Mail Yes Votes","Mail No Votes","Provisional Votes","Provisional Yes Votes","Provisional No Votes"
"2017 Municipal Election","ADAMS","Justice of the Supreme Court (Retention)","Statewide","","SAYLOR, THOMAS G","0","8,021","3,300","","","","","","","","",""
"2017 Municipal Election","ADAMS","Justice of the Supreme Court (Retention)","Statewide","","TODD, DEBRA","0","7,775","3,508","","","","","","","","",""
"2017 Municipal Election","ADAMS","Justice of the Supreme Court","Statewide","Democratic","WOODRUFF, DWAYNE D","4,051","0","0","","","","","","","","",""
"2017 Municipal Election","ADAMS","Justice of the Supreme Court","Statewide","Republican","MUNDY, SALLIE","10,232","0","0","","","","","","","","",""
"2017 Municipal Election","ADAMS","Judge of the Superior Court (Retention)","Statewide","","SHOGAN, JACQUELINE O","0","7,984","3,201","","","","","","","","",""
"2017 Municipal Election","ADAMS","Judge of the Superior Court","Statewide","Democratic","MCLAUGHLIN, MARIA","5,214","0","0","","","","","","","","",""
"2017 Municipal Election","ADAMS","Judge of the Superior Court","Statewide","Democratic","NICHOLS, CAROLYN H","4,596","0","0","","","","","","","","",""
"2017 Municipal Election","ADAMS","Judge of the Superior Court","Statewide","Democratic","KUNSELMAN, DEBORAH ANNE","4,934","0","0","","","","","","","","",""
"2017 Municipal Election","ADAMS","Judge of the Superior Court","Statewide","Democratic","MOULTON, H GEOFFREY JR","3,895","0","0","","","","","","","","",""
"2017 Municipal Election","ADAMS","Judge of the Superior Court","Statewide","Republican","STEDMAN, CRAIG","8,866","0","0","","","","","","","","",""
"2017 Municipal Election","ADAMS","Judge of the Superior Court","Statewide","Republican","GIORDANO, EMIL","7,515","0","0","","","","","","","","",""
"2017 Municipal Election","ADAMS","Judge of the Superior Court","Statewide","Republican","KAGARISE, WADE ALAN","7,751","0","0","","","","","","","","",""
"2017 Municipal Election","ADAMS","Judge of the Superior Court","Statewide","Republican","MURRAY, MARY P","8,491","0","0","","","","","","","","",""
"2017 Municipal Election","ADAMS","Judge of the Superior Court","Statewide","Green","MERMELSTEIN, JULES","777","0","0","","","","","","","","",""
"2017 Municipal Election","ADAMS","Judge of the Commonwealth Court","Statewide","Democratic","CEISLER, ELLEN H","4,518","0","0","","","","","","","","",""
"2017 Municipal Election","ADAMS","Judge of the Commonwealth Court","Statewide","Democratic","CLARK, IRENE","4,455","0","0","","","","","","","","",""
"2017 Municipal Election","ADAMS","Judge of the Commonwealth Court","Statewide","Republican","LALLEY, PAUL N","8,198","0","0","","","","","","","","",""
"2017 Municipal Election","ADAMS","Judge of the Commonwealth Court","Statewide","Republican","FIZZANO CANNON, CHRISTINE","8,953","0","0","","","","","","","","",""
"2017 Municipal Election","ADAMS","PROPOSED CONSTITUTIONAL AMENDMENT AMENDING THE HOMESTEAD PROPERTY TAX ASSESSMENT EXCLUSION","","","","0","7,992","4,387","0","","","0","","","0","",""
"2017 Municipal Election","ALLEGHENY","Justice of the Supreme Court (Retention)","Statewide","","SAYLOR, THOMAS G","0","114,021","46,387","","","","","","","","",""
"2017 Municipal Election","ALLEGHENY","Justice of the Supreme Court (Retention)","Statewide","","TODD, DEBRA","0","125,335","40,623","","","","","","","","",""
"2017 Municipal Election","ALLEGHENY","Justice of the Supreme Court","Statewide","Democratic","WOODRUFF, DWAYNE D","132,836","0","0","","","","","","","","",""
"2017 Municipal Election","ALLEGHENY","Justice of the Supreme Court","Statewide","Republican","MUNDY, SALLIE","77,363","0","0","","","","","","","","",""
"2017 Municipal Election","ALLEGHENY","Judge of the Superior Court (Retention)","Statewide","","SHOGAN, JACQUELINE O","0","116,665","42,585","","","","","","","","",""
"2017 Municipal Election","ALLEGHENY","Judge of the Superior Court","Statewide","Democratic","MCLAUGHLIN, MARIA","135,279","0","0","","","","","","","","",""
"2017 Municipal Election","ALLEGHENY","Judge of the Superior Court","Statewide","Democratic","NICHOLS, CAROLYN H","121,272","0","0","","","","","","","","",""
"2017 Municipal Election","ALLEGHENY","Judge of the Superior Court","Statewide","Democratic","KUNSELMAN, DEBORAH ANNE","135,506","0","0","","","","","","","","",""
"2017 Municipal Election","ALLEGHENY","Judge of the Superior Court","Statewide","Democratic","MOULTON, H GEOFFREY JR","113,865","0","0","","","","","","","","",""
"2017 Municipal Election","ALLEGHENY","Judge of the Superior Court","Statewide","Republican","STEDMAN, CRAIG","66,986","0","0","","","","","","","","",""
