"Election Name","County Name","Office Name","District Name","Party Name","Candidate Name","Votes","Yes Votes","No Votes","Election Day Votes","ElectionDay Yes Votes","Election Day No Votes","Mail Votes","Mail Yes Votes","Mail No Votes","Provisional Votes","Provisional Yes Votes","Provisional No Votes"
"2014 General Election","ALLEGHENY","Representative in the General Assembly","16th Legislative District","Democratic","MATZIE, ROBERT F","632","0","0","","","","","","","","",""
"2014 General Election","ALLEGHENY","Representative in the General Assembly","19th Legislative District","Democratic","WHEATLEY, JAKE JR","9,404","0","0","","","","","","","","",""
"2014 General Election","ALLEGHENY","Representative in the General Assembly","19th Legislative District","Families 4 Brentley","BRENTLEY, MARK SR","1,449","0","0","","","","","","","","",""
"2014 General Election","ALLEGHENY","Representative in the General Assembly","20th Legislative District","Republican","FODI, THOMAS ANTHONY","6,463","0","0","","","","","","","","",""
"2014 General Election","ALLEGHENY","Representative in the General Assembly","20th Legislative District","Democratic","RAVENSTAHL, ADAM J","9,997","0","0","","","","","","","","",""
"2014 General Election","ALLEGHENY","Representative in the General Assembly","21st Legislative District","Democratic","COSTA, DOMINIC JAMES","13,992","0","0","","","","","","","","",""
"2014 General Election","ALLEGHENY","Representative in the General Assembly","23rd Legislative District","Democratic","FRANKEL, DAN B","13,246","0","0","","","","","","","","",""
"2014 General Election","ALLEGHENY","Representative in the General Assembly","24th Legislative District","Democratic","GAINEY, EDWARD C","15,600","0","0","","","","","","","","",""
"2014 General Election","ALLEGHENY","Representative in the General Assembly","25th Legislative District","Republican","RITTER, JOHN D","6,811","0","0","","","","","","","","",""
"2014 General Election","ALLEGHENY","Representative in the General Assembly","25th Legislative District","Democratic","MARKOSEK, JOSEPH F","10,480","0","0","","","","","","","","",""
"2014 General Election","ALLEGHENY","Representative in the General Assembly","27th Legislative District","Democratic","DEASY, DANIEL J JR","12,309","0","0","","","","","","","","",""
"2014 General Election","ALLEGHENY","Representative in the General Assembly","28th Legislative District","Republican","TURZAI, MICHAEL C","17,146","0","0","","","","","","","","",""
"2014 General Election","ALLEGHENY","Representative in the General Assembly","30th Legislative District","Republican","ENGLISH, HAROLD A","18,390","0","0","","","","","","","","",""
"2014 General Election","ALLEGHENY","Representative in the General Assembly","32nd Legislative District","Democratic","DELUCA, ANTHONY M","15,093","0","0","","","","","","","","",""
"2014 General Election","ALLEGHENY","Representative in the General Assembly","33rd Legislative District","Republican","WATSON, SEAN P","5,643","0","0","","","","","","","","",""
"2014 General Election","ALLEGHENY","Representative in the General Assembly","33rd Legislative District","Democratic","DERMODY, FRANCIS J","6,431","0","0","","","","","","","","",""
"2014 General Election","ALLEGHENY","Representative in the General Assembly","34th Legislative District","Democratic","COSTA, PAUL","14,639","0","0","","","","","","","","",""
"2014 General Election","ALLEGHENY","Representative in the General Assembly","35th Legislative District","Republican","PEOPLES, KENNETH","4,045","0","0","","","","","","","","",""
"2014 General Election","ALLEGHENY","Representative in the General Assembly","35th Legislative District","Democratic","GERGELY, MARC J","10,048","0","0","","","","","","","","",""
"2014 General Election","ALLEGHENY","Representative in the General Assembly","36th Legislative District","Democratic","READSHAW, HARRY A III","12,205","0","0","","","","","","","","",""
"2014 General Election","ALLEGHENY","Representative in the General Assembly","38th Legislative District","Democratic","KORTZ, WILLIAM C II","13,998","0","0","","","","","","","","",""
"2014 General Election","ALLEGHENY","Representative in the General Assembly","39th Legislative District","Republican","SACCONE, RICHARD","9,461","0","0","","","","","","","","",""
"2014 General Election","ALLEGHENY","Representative in the General Assembly","39th Legislative District","Democratic","STOUT-BASHIOUM, LISA C.","6,081","0","0","","","","","","","","",""
"2014 General Election","ALLEGHENY","Representative in the General Assembly","40th Legislative District","Republican","MAHER, JOHN A","11,433","0","0","","","","","","","","",""
"2014 General Election","ALLEGHENY","Representative in the General Assembly","42nd Legislative District","Democratic","MILLER, DANIEL L MR","14,213","0","0","","","","","","","","",""
"2014 General Election","ALLEGHENY","Representative in the General Assembly","44th Legislative District","Republican","MUSTIO, THOMAS MARK","14,108","0","0","","","","","","","","",""
"2014 General Election","ALLEGHENY","Representative in the General Assembly","45th Legislative District","Republican","GROSS, BENJAMIN","7,127","0","0","","","","","","","","",""
"2014 General Election","ALLEGHENY","Representative in the General Assembly","45th Legislative District","Democratic","KOTIK, NICKOLAS M","11,130","0","0","","","","","","","","",""
"2014 General Election","ALLEGHENY","Representative in the General Assembly","46th Legislative District","Republican","ORTITAY, JASON  A","5,205","0","0","","","","","","","","",""
"2014 General Election","ALLEGHENY","Representative in the General Assembly","46th Legislative District","Democratic","WHITE, JESSE JEFFREY","3,883","0","0","","","","","","","","",""
"2014 General Election","ALLEGHENY","Representative in the General Assembly","54th Legislative District","Republican","EVANKOVICH, ELI","2,911","0","0","","","","","","","","",""
"2014 General Election","ALLEGHENY","Representative in the General Assembly","54th Legislative District","Democratic","LEYLAND, PATRICK J","1,720","0","0","","","","","","","","",""
"2014 General Election","ARMSTRONG","Governor","Statewide","Republican","CORBETT, THOMAS W. JR","11,520","0","0","","","","","","","","",""
"2014 General Election","ARMSTRONG","Governor","Statewide","Democratic","WOLF, THOMAS W","7,195","0","0","","","","","","","","",""
"2014 General Election","ARMSTRONG","Representative in Congress","3rd Congressional District","Republican","KELLY, GEORGE J JR","13,204","0","0","","","","","","","","",""
"2014 General Election","ARMSTRONG","Representative in Congress","3rd Congressional District","Democratic","LAVALLEE, DANIEL CHARLES","5,141","0","0","","","","","","","","",""
"2014 General Election","ARMSTRONG","Representative in the General Assembly","55th Legislative District","Republican","PANICHELLE, BRIAN E","534","0","0","","","","","","","","",""
"2014 General Election","ARMSTRONG","Representative in the General Assembly","55th Legislative District","Democratic","PETRARCA, JOSEPH A","946","0","0","","","","","","","","",""
"2014 General Election","ARMSTRONG","Representative in the General Assembly","60th Legislative District","Republican","PYLE, JEFFREY P","10,496","0","0","","","","","","","","",""
"2014 General Election","ARMSTRONG","Representative in the General Assembly","63rd Legislative District","Republican","OBERLANDER, DONNA R","3,877","0","0","","","","","","","","",""
"2014 General Election","BEAVER","Governor","Statewide","Republican","CORBETT, THOMAS W. JR","23,302","0","0","","","","","","","","",""
"2014 General Election","BEAVER","Governor","Statewide","Democratic","WOLF, THOMAS W","24,456","0","0","","","","","","","","",""
"2014 General Election","BEAVER","Representative in Congress","12th Congressional District","Republican","ROTHFUS, KEITH","26,489","0","0","","","","","","","","",""
"2014 General Election","BEAVER","Representative in Congress","12th Congressional District","Democratic","MCCLELLAND, ERIN R","21,067","0","0","","","","","","","","",""
"2014 General Election","BEAVER","Senator in the General Assembly","46th Senatorial District","Republican","BARTOLOTTA, CAMERA C","3,897","0","0","","","","","","","","",""
"2014 General Election","BEAVER","Senator in the General Assembly","46th Senatorial District","Democratic","SOLOBAY, TIMOTHY J","3,844","0","0","","","","","","","","",""
"2014 General Election","BEAVER","Representative in the General Assembly","10th Legislative District","Democratic","GIBBONS, JARET A","4,577","0","0","","","","","","","","",""
"2014 General Election","BEAVER","Representative in the General Assembly","14th Legislative District","Republican / Democratic","MARSHALL, JAMES E","13,475","0","0","","","","","","","","",""
"2014 General Election","BEAVER","Representative in the General Assembly","15th Legislative District","Republican","CHRISTIANA, JAMES J III","8,112","0","0","","","","","","","","",""
"2014 General Election","BEAVER","Representative in the General Assembly","15th Legislative District","Democratic","CAIN, PAUL","3,406","0","0","","","","","","","","",""
"2014 General Election","BEAVER","Representative in the General Assembly","16th Legislative District","Democratic","MATZIE, ROBERT F","12,381","0","0","","","","","","","","",""
"2014 General Election","BEDFORD","Governor","Statewide","Republican","CORBETT, THOMAS W. JR","9,050","0","0","","","","","","","","",""
"2014 General Election","BEDFORD","Governor","Statewide","Democratic","WOLF, THOMAS W","4,786","0","0","","","","","","","","",""
"2014 General Election","BEDFORD","Representative in Congress","9th Congressional District","Republican","SHUSTER, BILL","10,185","0","0","","","","","","","","",""
"2014 General Election","BEDFORD","Representative in Congress","9th Congressional District","Democratic","HARTZOK, ALANNA K","3,577","0","0","","","","","","","","",""
"2014 General Election","BEDFORD","Representative in the General Assembly","69th Legislative District","Republican / Democratic","METZGAR, CARL WALKER","3,624","0","0","","","","","","","","",""
"2014 General Election","BEDFORD","Representative in the General Assembly","78th Legislative District","Republican","TOPPER, JESSE W","8,988","0","0","","","","","","","","",""
"2014 General Election","BERKS","Governor","Statewide","Republican","CORBETT, THOMAS W. JR","50,005","0","0","","","","","","","","",""
"2014 General Election","BERKS","Governor","Statewide","Democratic","WOLF, THOMAS W","51,840","0","0","","","","","","","","",""
"2014 General Election","BERKS","Representative in Congress","6th Congressional District","Republican","COSTELLO, RYAN A","28,857","0","0","","","","","","","","",""
"2014 General Election","BERKS","Representative in Congress","6th Congressional District","Democratic","TRIVEDI, MANAN","22,134","0","0","","","","","","","","",""
"2014 General Election","BERKS","Representative in Congress","7th Congressional District","Republican","MEEHAN, PATRICK L","11,618","0","0","","","","","","","","",""
"2014 General Election","BERKS","Representative in Congress","7th Congressional District","Democratic","BALCHUNIS, MARY ELLEN","5,932","0","0","","","","","","","","",""
"2014 General Election","BERKS","Representative in Congress","15th Congressional District","Republican","DENT, CHARLES W","11,677","0","0","","","","","","","","",""
"2014 General Election","BERKS","Representative in Congress","16th Congressional District","Republican","PITTS, JOSEPH R","6,549","0","0","","","","","","","","",""
"2014 General Election","BERKS","Representative in Congress","16th Congressional District","Democratic","HOUGHTON, THOMAS D","10,338","0","0","","","","","","","","",""
"2014 General Election","BERKS","Senator in the General Assembly","24th Senatorial District","Republican","MENSCH, ROBERT BRUCE","6,076","0","0","","","","","","","","",""
"2014 General Election","BERKS","Senator in the General Assembly","24th Senatorial District","Democratic","HANSEN, JACK","3,346","0","0","","","","","","","","",""
"2014 General Election","BERKS","Senator in the General Assembly","44th Senatorial District","Republican","RAFFERTY, JOHN C JR.","3,751","0","0","","","","","","","","",""
"2014 General Election","BERKS","Senator in the General Assembly","44th Senatorial District","Democratic","COZZONE, KATHI","1,926","0","0","","","","","","","","",""
"2014 General Election","BERKS","Representative in the General Assembly","5th Legislative District","Republican","JOZWIAK, BARRY J.","11,367","0","0","","","","","","","","",""
"2014 General Election","BERKS","Representative in the General Assembly","5th Legislative District","Democratic","SHEELER, FREDERICK C","6,594","0","0","","","","","","","","",""
"2014 General Election","BERKS","Representative in the General Assembly","124th Legislative District","Republican / Democratic","KNOWLES, JEROME P","5,361","0","0","","","","","","","","",""
"2014 General Election","BERKS","Representative in the General Assembly","126th Legislative District","Democratic","ROZZI, MARK L","10,687","0","0","","","","","","","","",""
"2014 General Election","BERKS","Representative in the General Assembly","127th Legislative District","Democratic","CALTAGIRONE, THOMAS R","5,156","0","0","","","","","","","","",""
"2014 General Election","BERKS","Representative in the General Assembly","128th Legislative District","Republican","GILLEN, MARK M","13,739","0","0","","","","","","","","",""
"2014 General Election","BERKS","Representative in the General Assembly","129th Legislative District","Republican","COX, JAMES A JR","11,552","0","0","","","","","","","","",""
"2014 General Election","BERKS","Representative in the General Assembly","130th Legislative District","Republican","MALONEY, DAVID M SR.","11,177","0","0","","","","","","","","",""
"2014 General Election","BERKS","Representative in the General Assembly","130th Legislative District","Democratic","KESSLER, DAVID R.","6,851","0","0","","","","","","","","",""
"2014 General Election","BERKS","Representative in the General Assembly","134th Legislative District","Republican","MACKENZIE, RYAN E","3,690","0","0","","","","","","","","",""
"2014 General Election","BERKS","Representative in the General Assembly","187th Legislative District","Republican","DAY, GARY","1,570","0","0","","","","","","","","",""
"2014 General Election","BLAIR","Governor","Statewide","Republican","CORBETT, THOMAS W. JR","17,718","0","0","","","","","","","","",""
"2014 General Election","BLAIR","Governor","Statewide","Democratic","WOLF, THOMAS W","12,800","0","0","","","","","","","","",""
"2014 General Election","BLAIR","Representative in Congress","9th Congressional District","Republican","SHUSTER, BILL","20,380","0","0","","","","","","","","",""
"2014 General Election","BLAIR","Representative in Congress","9th Congressional District","Democratic","HARTZOK, ALANNA K","9,983","0","0","","","","","","","","",""
"2014 General Election","BLAIR","Senator in the General Assembly","30th Senatorial District","Republican","EICHELBERGER, JOHN H JR","24,999","0","0","","","","","","","","",""
"2014 General Election","BLAIR","Representative in the General Assembly","79th Legislative District","Republican","MCGINNIS, JOHN D","10,685","0","0","","","","","","","","",""
"2014 General Election","BLAIR","Representative in the General Assembly","80th Legislative District","Republican","WARD, JUDITH F","11,001","0","0","","","","","","","","",""
"2014 General Election","BLAIR","Representative in the General Assembly","80th Legislative District","Independent","LYNN, JASON D","5,251","0","0","","","","","","","","",""
"2014 General Election","BRADFORD","Governor","Statewide","Republican","CORBETT, THOMAS W. JR","9,905","0","0","","","","","","","","",""
"2014 General Election","BRADFORD","Governor","Statewide","Democratic","WOLF, THOMAS W","5,082","0","0","","","","","","","","",""
"2014 General Election","BRADFORD","Representative in Congress","10th Congressional District","Republican","MARINO, THOMAS ANTHONY","10,045","0","0","","","","","","","","",""
"2014 General Election","BRADFORD","Representative in Congress","10th Congressional District","Democratic","BRION, SCOTT F","3,306","0","0","","","","","","","","",""
"2014 General Election","BRADFORD","Representative in Congress","10th Congressional District","Independent","TROIANO, NICHOLAS","1,720","0","0","","","","","","","","",""
"2014 General Election","BRADFORD","Representative in the General Assembly","68th Legislative District","Republican","BAKER, MATTHEW E","3,714","0","0","","","","","","","","",""
"2014 General Election","BRADFORD","Representative in the General Assembly","68th Legislative District","Democratic","RUTH, JONATHAN A","619","0","0","","","","","","","","",""
"2014 General Election","BRADFORD","Representative in the General Assembly","110th Legislative District","Republican","PICKETT, TINA","9,391","0","0","","","","","","","","",""
"2014 General Election","BUCKS","Governor","Statewide","Republican","CORBETT, THOMAS W. JR","94,584","0","0","","","","","","","","",""
"2014 General Election","BUCKS","Governor","Statewide","Democratic","WOLF, THOMAS W","103,812","0","0","","","","","","","","",""
"2014 General Election","BUCKS","Representative in Congress","8th Congressional District","Republican","FITZPATRICK, MICHAEL G","121,248","0","0","","","","","","","","",""
"2014 General Election","BUCKS","Representative in Congress","8th Congressional District","Democratic","STROUSE, KEVIN R","76,465","0","0","","","","","","","","",""
"2014 General Election","BUCKS","Senator in the General Assembly","6th Senatorial District","Republican","TOMLINSON, ROBERT M","45,361","0","0","","","","","","","","",""
"2014 General Election","BUCKS","Senator in the General Assembly","6th Senatorial District","Democratic","YEAGER-ROSE, KIMBERLY","27,997","0","0","","","","","","","","",""
"2014 General Election","BUCKS","Senator in the General Assembly","10th Senatorial District","Republican","MCILHINNEY, CHARLES T JR","49,605","0","0","","","","","","","","",""
"2014 General Election","BUCKS","Senator in the General Assembly","10th Senatorial District","Democratic","CICKAY, STEPHEN GEORGE JR","34,967","0","0","","","","","","","","",""
"2014 General Election","BUCKS","Senator in the General Assembly","12th Senatorial District","Republican","GREENLEAF, STEWART J","15,026","0","0","","","","","","","","",""
"2014 General Election","BUCKS","Senator in the General Assembly","12th Senatorial District","Democratic","DAMSKER, RUTH S","7,877","0","0","","","","","","","","",""
"2014 General Election","BUCKS","Senator in the General Assembly","24th Senatorial District","Republican","MENSCH, ROBERT BRUCE","9,353","0","0","","","","","","","","",""
"2014 General Election","BUCKS","Senator in the General Assembly","24th Senatorial District","Democratic","HANSEN, JACK","6,054","0","0","","","","","","","","",""
"2014 General Election","BUCKS","Representative in the General Assembly","18th Legislative District","Republican","DIGIROLAMO, GENE","11,551","0","0","","","","","","","","",""
"2014 General Election","BUCKS","Representative in the General Assembly","29th Legislative District","Republican","O'NEILL, BERNARD T","15,863","0","0","","","","","","","","",""
"2014 General Election","BUCKS","Representative in the General Assembly","31st Legislative District","Republican","GIBBON, DAVID WILLIAM","9,639","0","0","","","","","","","","",""
"2014 General Election","BUCKS","Representative in the General Assembly","31st Legislative District","Democratic","SANTARSIERO, STEVEN","13,323","0","0","","","","","","","","",""
"2014 General Election","BUCKS","Representative in the General Assembly","140th Legislative District","Democratic","GALLOWAY, JOHN T","11,530","0","0","","","","","","","","",""
"2014 General Election","BUCKS","Representative in the General Assembly","141st Legislative District","Republican","LIPPOLIS, JOSEPH J","4,260","0","0","","","","","","","","",""
"2014 General Election","BUCKS","Representative in the General Assembly","141st Legislative District","Democratic","DAVIS, TINA MARIE","10,233","0","0","","","","","","","","",""
"2014 General Election","BUCKS","Representative in the General Assembly","142nd Legislative District","Republican","FARRY, FRANK A","14,758","0","0","","","","","","","","",""
"2014 General Election","BUCKS","Representative in the General Assembly","142nd Legislative District","Democratic","KILEY, REGINA H","7,878","0","0","","","","","","","","",""
"2014 General Election","BUCKS","Representative in the General Assembly","143rd Legislative District","Republican","QUINN, MARGUERITE CORR","17,107","0","0","","","","","","","","",""
"2014 General Election","BUCKS","Representative in the General Assembly","144th Legislative District","Republican","WATSON, KATHARINE M","14,907","0","0","","","","","","","","",""
"2014 General Election","BUCKS","Representative in the General Assembly","145th Legislative District","Republican","STAATS, CRAIG T","11,268","0","0","","","","","","","","",""
"2014 General Election","BUCKS","Representative in the General Assembly","145th Legislative District","Democratic","CHELLEW, KAREN D","7,914","0","0","","","","","","","","",""
"2014 General Election","BUCKS","Representative in the General Assembly","178th Legislative District","Republican","PETRI, SCOTT A","17,098","0","0","","","","","","","","",""
"2014 General Election","BUTLER","Governor","Statewide","Republican","CORBETT, THOMAS W. JR","35,818","0","0","","","","","","","","",""
"2014 General Election","BUTLER","Governor","Statewide","Democratic","WOLF, THOMAS W","20,171","0","0","","","","","","","","",""
"2014 General Election","BUTLER","Representative in Congress","3rd Congressional District","Republican","KELLY, GEORGE J JR","39,366","0","0","","","","","","","","",""
"2014 General Election","BUTLER","Representative in Congress","3rd Congressional District","Democratic","LAVALLEE, DANIEL CHARLES","16,461","0","0","","","","","","","","",""
"2014 General Election","BUTLER","Representative in the General Assembly","8th Legislative District","Republican","NESBIT, TEDD C","6,006","0","0","","","","","","","","",""
"2014 General Election","BUTLER","Representative in the General Assembly","10th Legislative District","Democratic","GIBBONS, JARET A","1,216","0","0","","","","","","","","",""
"2014 General Election","BUTLER","Representative in the General Assembly","11th Legislative District","Republican","ELLIS, BRIAN L","14,290","0","0","","","","","","","","",""
"2014 General Election","BUTLER","Representative in the General Assembly","12th Legislative District","Republican","METCALFE, DARYL D","12,458","0","0","","","","","","","","",""
"2014 General Election","BUTLER","Representative in the General Assembly","12th Legislative District","Democratic","ZUCCO, LISA INEZ","7,731","0","0","","","","","","","","",""
"2014 General Election","BUTLER","Representative in the General Assembly","14th Legislative District","Republican / Democratic","MARSHALL, JAMES E","4,122","0","0","","","","","","","","",""
"2014 General Election","BUTLER","Representative in the General Assembly","60th Legislative District","Republican","PYLE, JEFFREY P","2,957","0","0","","","","","","","","",""
"2014 General Election","BUTLER","Representative in the General Assembly","64th Legislative District","Republican","JAMES, ROBERT LEE","1,243","0","0","","","","","","","","",""
"2014 General Election","CAMBRIA","Governor","Statewide","Republican","CORBETT, THOMAS W. JR","18,325","0","0","","","","","","","","",""
"2014 General Election","CAMBRIA","Governor","Statewide","Democratic","WOLF, THOMAS W","22,021","0","0","","","","","","","","",""
"2014 General Election","CAMBRIA","Representative in Congress","9th Congressional District","Republican","SHUSTER, BILL","4,350","0","0","","","","","","","","",""
"2014 General Election","CAMBRIA","Representative in Congress","9th Congressional District","Democratic","HARTZOK, ALANNA K","3,161","0","0","","","","","","","","",""
"2014 General Election","CAMBRIA","Representative in Congress","12th Congressional District","Republican","ROTHFUS, KEITH","18,402","0","0","","","","","","","","",""
"2014 General Election","CAMBRIA","Representative in Congress","12th Congressional District","Democratic","MCCLELLAND, ERIN R","14,604","0","0","","","","","","","","",""
"2014 General Election","CAMBRIA","Representative in the General Assembly","71st Legislative District","Republican","RIGBY, JAMES PATRICK","8,821","0","0","","","","","","","","",""
"2014 General Election","CAMBRIA","Representative in the General Assembly","71st Legislative District","Democratic","BARBIN, BRYAN E","9,530","0","0","","","","","","","","",""
"2014 General Election","CAMBRIA","Representative in the General Assembly","72nd Legislative District","Republican","RICE, PHILIP D","6,792","0","0","","","","","","","","",""
"2014 General Election","CAMBRIA","Representative in the General Assembly","72nd Legislative District","Democratic","BURNS, FRANK J","11,354","0","0","","","","","","","","",""
"2014 General Election","CAMBRIA","Representative in the General Assembly","73rd Legislative District","Republican / Democratic","SANKEY, THOMAS R III","3,642","0","0","","","","","","","","",""
"2014 General Election","CAMERON","Governor","Statewide","Republican","CORBETT, THOMAS W. JR","779","0","0","","","","","","","","",""
"2014 General Election","CAMERON","Governor","Statewide","Democratic","WOLF, THOMAS W","609","0","0","","","","","","","","",""
"2014 General Election","CAMERON","Representative in Congress","5th Congressional District","Republican","THOMPSON, GLENN WILLIAM JR","991","0","0","","","","","","","","",""
"2014 General Election","CAMERON","Representative in Congress","5th Congressional District","Democratic","TAYLOR, KERITH STRANO","396","0","0","","","","","","","","",""
"2014 General Election","CAMERON","Representative in the General Assembly","67th Legislative District","Republican","CAUSER, MARTIN T","1,172","0","0","","","","","","","","",""
"2014 General Election","CARBON","Governor","Statewide","Republican","CORBETT, THOMAS W. JR","7,864","0","0","","","","","","","","",""
"2014 General Election","CARBON","Governor","Statewide","Democratic","WOLF, THOMAS W","9,163","0","0","","","","","","","","",""
"2014 General Election","CARBON","Representative in Congress","11th Congressional District","Republican","BARLETTA, LOU","3,304","0","0","","","","","","","","",""
"2014 General Election","CARBON","Representative in Congress","11th Congressional District","Democratic","OSTROWSKI, ANDREW JOSEPH","1,365","0","0","","","","","","","","",""
"2014 General Election","CARBON","Representative in Congress","17th Congressional District","Republican","MOYLAN, DAVID J","6,278","0","0","","","","","","","","",""
"2014 General Election","CARBON","Representative in Congress","17th Congressional District","Democratic","CARTWRIGHT, MATTHEW ALTON","5,708","0","0","","","","","","","","",""
"2014 General Election","CARBON","Senator in the General Assembly","14th Senatorial District","Democratic","YUDICHAK, JOHN T","10,666","0","0","","","","","","","","",""
"2014 General Election","CARBON","Representative in the General Assembly","122nd Legislative District","Republican","HEFFLEY, DOYLE M","10,427","0","0","","","","","","","","",""
"2014 General Election","CARBON","Representative in the General Assembly","122nd Legislative District","Democratic","BORGER, PATRICIA DAWN","5,741","0","0","","","","","","","","",""
"2014 General Election","CARBON","Representative in the General Assembly","124th Legislative District","Republican / Democratic","KNOWLES, JEROME P","798","0","0","","","","","","","","",""
"2014 General Election","CENTRE","Governor","Statewide","Republican","CORBETT, THOMAS W. JR","16,489","0","0","","","","","","","","",""
"2014 General Election","CENTRE","Governor","Statewide","Democratic","WOLF, THOMAS W","22,393","0","0","","","","","","","","",""
"2014 General Election","CENTRE","Representative in Congress","5th Congressional District","Republican","THOMPSON, GLENN WILLIAM JR","21,659","0","0","","","","","","","","",""
"2014 General Election","CENTRE","Representative in Congress","5th Congressional District","Democratic","TAYLOR, KERITH STRANO","17,477","0","0","","","","","","","","",""
"2014 General Election","CENTRE","Senator in the General Assembly","34th Senatorial District","Republican","CORMAN, JACOB  D III","27,960","0","0","","","","","","","","",""
"2014 General Election","CENTRE","Representative in the General Assembly","76th Legislative District","Democratic","HANNA, MICHAEL KELLY SR","4,211","0","0","","","","","","","","",""
"2014 General Election","CENTRE","Representative in the General Assembly","77th Legislative District","Democratic","CONKLIN, H SCOTT","7,179","0","0","","","","","","","","",""
"2014 General Election","CENTRE","Representative in the General Assembly","77th Legislative District","Libertarian","MARTIN, CHARLES T","1,353","0","0","","","","","","","","",""
"2014 General Election","CENTRE","Representative in the General Assembly","81st Legislative District","Republican","IRVIN, RICH","2,808","0","0","","","","","","","","",""
"2014 General Election","CENTRE","Representative in the General Assembly","81st Legislative District","Democratic","FLECK, MIKE","3,037","0","0","","","","","","","","",""
"2014 General Election","CENTRE","Representative in the General Assembly","171st Legislative District","Republican","BENNINGHOFF, KERRY ALBERT","13,499","0","0","","","","","","","","",""
"2014 General Election","CHESTER","Governor","Statewide","Republican","CORBETT, THOMAS W. JR","75,097","0","0","","","","","","","","",""
"2014 General Election","CHESTER","Governor","Statewide","Democratic","WOLF, THOMAS W","80,701","0","0","","","","","","","","",""
"2014 General Election","CHESTER","Representative in Congress","6th Congressional District","Republican","COSTELLO, RYAN A","54,685","0","0","","","","","","","","",""
"2014 General Election","CHESTER","Representative in Congress","6th Congressional District","Democratic","TRIVEDI, MANAN","45,021","0","0","","","","","","","","",""
"2014 General Election","CHESTER","Representative in Congress","7th Congressional District","Republican","MEEHAN, PATRICK L","19,994","0","0","","","","","","","","",""
"2014 General Election","CHESTER","Representative in Congress","7th Congressional District","Democratic","BALCHUNIS, MARY ELLEN","10,777","0","0","","","","","","","","",""
"2014 General Election","CHESTER","Representative in Congress","16th Congressional District","Republican","PITTS, JOSEPH R","12,380","0","0","","","","","","","","",""
"2014 General Election","CHESTER","Representative in Congress","16th Congressional District","Democratic","HOUGHTON, THOMAS D","12,361","0","0","","","","","","","","",""
"2014 General Election","CHESTER","Senator in the General Assembly","26th Senatorial District","Republican","MCGARRIGLE, THOMAS J","5,170","0","0","","","","","","","","",""
"2014 General Election","CHESTER","Senator in the General Assembly","26th Senatorial District","Democratic","KANE, JOHN I SR","3,548","0","0","","","","","","","","",""
"2014 General Election","CHESTER","Senator in the General Assembly","44th Senatorial District","Republican","RAFFERTY, JOHN C JR.","23,873","0","0","","","","","","","","",""
"2014 General Election","CHESTER","Senator in the General Assembly","44th Senatorial District","Democratic","COZZONE, KATHI","15,484","0","0","","","","","","","","",""
"2014 General Election","CHESTER","Representative in the General Assembly","13th Legislative District","Republican","LAWRENCE, JOHN ADDA","9,764","0","0","","","","","","","","",""
"2014 General Election","CHESTER","Representative in the General Assembly","13th Legislative District","Democratic","SCHOTT, ANN V S","5,815","0","0","","","","","","","","",""
