"Election Name","County Name","Office Name","District Name","Party Name","Candidate Name","Votes","Yes Votes","No Votes","Election Day Votes","ElectionDay Yes Votes","Election Day No Votes","Mail Votes","Mail Yes Votes","Mail No Votes","Provisional Votes","Provisional Yes Votes","Provisional No Votes"
"2012 General Election","ADAMS","State Treasurer","StateWide","Republican","VAUGHAN, DIANA IREY","7,337","0","0","","","","","","","","",""
"2012 General Election","ADAMS","State Treasurer","StateWide","Democratic","MCCORD, ROBERT M","2,750","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Representative in Congress","4th Congressional District","Republican","DOWNS, KEVIN E","131","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Representative in Congress","4th Congressional District","Republican","MARTIN, ERIC ROBERT","272","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Representative in Congress","4th Congressional District","Republican","PERRY, SCOTT","5,160","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Representative in Congress","4th Congressional District","Republican","REILLY, CHRISTOPHER B","1,344","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Representative in Congress","4th Congressional District","Republican","SUMMERS, SEAN E","1,018","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Representative in Congress","4th Congressional District","Republican","SWOMLEY, MARK M","281","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Representative in Congress","4th Congressional District","Republican","WAGA, THEODORE","552","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Representative in Congress","4th Congressional District","Democratic","LEE, KEN","1,243","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Representative in Congress","4th Congressional District","Democratic","PERKINSON, HARRY","1,721","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Senator in the General Assembly","33rd Senatorial District","Republican","ALLOWAY, II, RICHARD","7,238","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Representative in the General Assembly","91st Legislative District","Republican","MOUL, DAN P","5,008","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Representative in the General Assembly","193rd Legislative District","Republican","TALLMAN, WILL F","3,241","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Delegate to the Republican National Convention","4th Congressional District","Republican","BAIR, BARBARA L","1,946","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Delegate to the Republican National Convention","4th Congressional District","Republican","BROWN, EMILY M","1,316","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Delegate to the Republican National Convention","4th Congressional District","Republican","DOLLER, SUZANNE C","1,787","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Delegate to the Republican National Convention","4th Congressional District","Republican","GEROW, CHARLIE","1,906","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Delegate to the Republican National Convention","4th Congressional District","Republican","GILLISPIE, MARILYN  S","1,382","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Delegate to the Republican National Convention","4th Congressional District","Republican","GRIPPI, ANTONIO","349","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Delegate to the Republican National Convention","4th Congressional District","Republican","HABACIVCH, WILLIAM T","374","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Delegate to the Republican National Convention","4th Congressional District","Republican","HOANG, DAVID T","464","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Delegate to the Republican National Convention","4th Congressional District","Republican","HOFFMAN, ERIC R","1,964","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Delegate to the Republican National Convention","4th Congressional District","Republican","KEYS, DEBORAH B","1,208","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Delegate to the Republican National Convention","4th Congressional District","Republican","MATTHIAS, G EDWIN","999","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Delegate to the Republican National Convention","4th Congressional District","Republican","PARSLEY, THOMAS BRYAN","1,124","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Delegate to the Republican National Convention","4th Congressional District","Republican","ROBERTS, ELIZABETH A","1,941","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Delegate to the Republican National Convention","4th Congressional District","Republican","STEWART, DICK","1,882","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Delegate to the Republican National Convention","4th Congressional District","Republican","TALLEY, DAVE","2,008","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Delegate to the Republican National Convention","4th Congressional District","Republican","WINGERT, KENNETH D","1,551","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Delegate to the Republican National Convention","4th Congressional District","Republican","WINGERT, LISA D","2,261","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Delegate to the Republican National Convention","4th Congressional District","Republican","ZENTMEYER, DEBORAH J","578","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Delegate to the Democratic National Convention","4th Congressional District","Democratic","AMOROS, ABRAHAM","2,080","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Delegate to the Democratic National Convention","4th Congressional District","Democratic","CLAIBORNE, ALAYSHA B","2,236","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Delegate to the Democratic National Convention","4th Congressional District","Democratic","GROVE, PEGGY A","2,427","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Delegate to the Democratic National Convention","4th Congressional District","Democratic","HARTZLER, J ALEX","2,009","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Delegate to the Democratic National Convention","4th Congressional District","Democratic","JOHNSON, SALOME M","2,128","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Delegate to the Democratic National Convention","4th Congressional District","Democratic","LUND, ROGER P","2,193","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Delegate to the Democratic National Convention","4th Congressional District","Democratic","MANNING, PATRICIA M","2,462","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Delegate to the Democratic National Convention","4th Congressional District","Democratic","SNYDER, FRANK","2,224","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Alternate Delegate to the Republican National Convention","4th Congressional District","Republican","COTTON, DEREK","2,146","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Alternate Delegate to the Republican National Convention","4th Congressional District","Republican","GARRY, DAVE","2,318","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Alternate Delegate to the Republican National Convention","4th Congressional District","Republican","MATTHIAS, G EDWIN","2,777","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Alternate Delegate to the Republican National Convention","4th Congressional District","Republican","NAGLE, CHAD J","3,743","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Alternate Delegate to the Republican National Convention","4th Congressional District","Republican","SHOEMAKER, SETH M","3,787","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Alternate Delegate to the Republican National Convention","4th Congressional District","Republican","TALLEY, DAVE","3,130","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Alternate Delegate to the Republican National Convention","4th Congressional District","Republican","WURSTER, CHARLES ALAN","1,301","0","0","","","","","","","","",""
"2012 General Election","ADAMS","Alternate Delegate to the Democratic National Convention","4th Congressional District","Democratic","SANDERS, GEORGE A","2,428","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","President of the United States","StateWide","Republican","GINGRICH, NEWT","5,643","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","President of the United States","StateWide","Republican","PAUL, RON","8,088","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","President of the United States","StateWide","Republican","ROMNEY, MITT","37,700","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","President of the United States","StateWide","Republican","SANTORUM, RICK","11,524","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","President of the United States","StateWide","Democratic","OBAMA, BARACK","83,113","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","United States Senator","StateWide","Republican","CHRISTIAN, DAVID ALAN","5,410","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","United States Senator","StateWide","Republican","ROHRER, SAM","7,700","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","United States Senator","StateWide","Republican","SCARINGI, MARC A","2,435","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","United States Senator","StateWide","Republican","SMITH, TOM","29,662","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","United States Senator","StateWide","Republican","WELCH, STEVEN D","12,402","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","United States Senator","StateWide","Democratic","CASEY, JR, BOB","71,124","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","United States Senator","StateWide","Democratic","VODVARKA, JOSEPH JOHN","27,964","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Attorney General","StateWide","Republican","FREED, DAVID J","49,038","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Attorney General","StateWide","Democratic","KANE, KATHLEEN G","50,836","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Attorney General","StateWide","Democratic","MURPHY, PATRICK","48,214","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Auditor General","StateWide","Republican","MAHER, JOHN","51,485","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Auditor General","StateWide","Republican","PINTO, FRANK A","5,581","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Auditor General","StateWide","Democratic","DEPASQUALE, EUGENE A","84,982","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","State Treasurer","StateWide","Republican","VAUGHAN, DIANA IREY","50,381","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","State Treasurer","StateWide","Democratic","MCCORD, ROBERT M","79,625","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in Congress","12th Congressional District","Republican","ROTHFUS, KEITH J","18,148","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in Congress","12th Congressional District","Democratic","ALTMIRE, JASON","12,969","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in Congress","12th Congressional District","Democratic","CRITZ, MARK S","5,813","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in Congress","14th Congressional District","Republican","LESSMANN, HANS","15,439","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in Congress","14th Congressional District","Democratic","BROOKS, JANIS C","12,081","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in Congress","14th Congressional District","Democratic","DOYLE, MIKE","49,456","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in Congress","18th Congressional District","Republican","FEINBERG, EVAN","7,629","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in Congress","18th Congressional District","Republican","MURPHY, TIM","15,176","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in Congress","18th Congressional District","Democratic","MAGGI, LARRY","16,083","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Senator in the General Assembly","37th Senatorial District","Republican","MEANS, SUE A","6,346","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Senator in the General Assembly","37th Senatorial District","Republican","MUSTIO, MARK","5,127","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Senator in the General Assembly","37th Senatorial District","Republican","RAJA, D","8,930","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Senator in the General Assembly","43rd Senatorial District","Democratic","COSTA, JR, JAY","19,200","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Senator in the General Assembly","45th Senatorial District","Democratic","BREWSTER, JAMES R","13,069","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Senator in the General Assembly","47th Senatorial District","Republican","VOGEL, JR, ELDER A","170","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Senator in the General Assembly","47th Senatorial District","Democratic","VILLELLA, KIMBERLY PAZZANITA","121","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","16th Legislative District","Republican","ANGUS, JEREMY","399","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","16th Legislative District","Republican","CODER, KATHY","1,444","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","16th Legislative District","Democratic","MATZIE, ROBERT F","1,397","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","19th Legislative District","Democratic","WHEATLEY, JAKE","3,870","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","20th Legislative District","Democratic","PURCELL, MARK","2,124","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","20th Legislative District","Democratic","RAVENSTAHL, ADAM J","3,332","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","20th Legislative District","Democratic","SCHUILENBURG, DAVID I","468","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","21st Legislative District","Democratic","COSTA, DOMINIC JAMES","4,424","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","22nd Legislative District","Republican","CRATSLEY, CHRIS","1,834","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","22nd Legislative District","Democratic","LUNNY, SHAWN T","0","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","22nd Legislative District","Democratic","MOLCHANY, ERIN C","2,944","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","22nd Legislative District","Democratic","SCHMOTZER, MARTIN MICHAEL","2,188","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","23rd Legislative District","Democratic","FRANKEL, DAN B","5,285","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","24th Legislative District","Democratic","GAINEY, ED","4,687","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","24th Legislative District","Democratic","PRESTON, JR, JOSEPH","2,442","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","25th Legislative District","Republican","DOYLE, MIKE","1,576","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","25th Legislative District","Republican","YAKIM, JOHN G","1,366","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","25th Legislative District","Democratic","MARKOSEK, JOSEPH","3,645","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","27th Legislative District","Democratic","DEASY, JR, DANIEL J","4,299","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","28th Legislative District","Republican","TURZAI, MIKE","6,013","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","30th Legislative District","Republican","VULAKOVICH, RANDY","4,950","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","30th Legislative District","Democratic","TUSICK, DAVID T","4,306","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","32nd Legislative District","Republican","PALADIN, JR, LAWRENCE G","2,096","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","32nd Legislative District","Democratic","DELUCA, ANTHONY M","4,452","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","33rd Legislative District","Republican","VAEREWYCK, GERRY","2,879","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","33rd Legislative District","Democratic","DERMODY, FRANK","4,158","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","34th Legislative District","Democratic","COSTA, PAUL","4,911","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","35th Legislative District","Democratic","GERGELY, MARC J","4,278","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","36th Legislative District","Democratic","READSHAW, HARRY","4,371","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","38th Legislative District","Democratic","KORTZ, BILL","4,825","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","39th Legislative District","Republican","D'ALESSANDRO, SHAUNA","1,202","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","39th Legislative District","Republican","SACCONE, RICK","2,011","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","39th Legislative District","Democratic","LEVDANSKY, DAVE","3,208","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","39th Legislative District","Democratic","RHODERICK, JR, ROBERT E","1,592","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","40th Legislative District","Republican","MAHER, JOHN","4,142","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","42nd Legislative District","Democratic","SMITH, MATT","4,733","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","44th Legislative District","Republican","MUSTIO, MARK","4,256","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","44th Legislative District","Democratic","SCAPPE, MARK","3,149","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","45th Legislative District","Republican","KIME, AARON L","2,333","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","45th Legislative District","Democratic","KOTIK, NICK M","4,188","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","45th Legislative District","Democratic","TAYLOR, MARIBETH L","963","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Representative in the General Assembly","46th Legislative District","Democratic","WHITE, JESSE J","273","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Republican National Convention","12th Congressional District","Republican","BORLAND, LARRY M","2,911","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Republican National Convention","12th Congressional District","Republican","COOPER, JILL","5,487","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Republican National Convention","12th Congressional District","Republican","FROMME, CHRISTOPHER H","3,252","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Republican National Convention","12th Congressional District","Republican","GLEASON, JANE E","4,532","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Republican National Convention","12th Congressional District","Republican","LAPORTA, STEPHEN J","3,622","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Republican National Convention","12th Congressional District","Republican","MAJERNIK, DAVE","8,747","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Republican National Convention","12th Congressional District","Republican","MCMULLEN, MIKE","5,905","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Republican National Convention","12th Congressional District","Republican","PAVLICK, JEANNETTE","5,545","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Republican National Convention","12th Congressional District","Republican","TURZAI, LIDIA C","9,743","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Republican National Convention","12th Congressional District","Republican","WILSON, ANN","5,158","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Republican National Convention","14th Congressional District","Republican","BRAJOVIC, MELINA","3,777","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Republican National Convention","14th Congressional District","Republican","HALUSZCZAK, MELISSA A","6,409","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Republican National Convention","14th Congressional District","Republican","MELOY, MARY ANN","6,345","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Republican National Convention","14th Congressional District","Republican","PFEIFER, C EDWARD","4,721","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Republican National Convention","14th Congressional District","Republican","RODDEY, JAMES C","10,732","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Republican National Convention","14th Congressional District","Republican","WANDER, JOSH","3,452","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Republican National Convention","14th Congressional District","Republican","YANOVICH, JARED","3,629","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Republican National Convention","18th Congressional District","Republican","DISARRO, JOSEPH","3,119","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Republican National Convention","18th Congressional District","Republican","DOUGHERTY, BRIAN P","5,702","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Republican National Convention","18th Congressional District","Republican","GARSTECK, JAMES SCOTT","2,091","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Republican National Convention","18th Congressional District","Republican","HATTON, MERYL","2,331","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Republican National Convention","18th Congressional District","Republican","MEANS, JIM","5,717","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Republican National Convention","18th Congressional District","Republican","MEANS, SUE A","12,022","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Republican National Convention","18th Congressional District","Republican","MORREALE, STEVEN C","2,758","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Republican National Convention","18th Congressional District","Republican","OLIVERIO, LOUIS M","4,837","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Republican National Convention","18th Congressional District","Republican","SILVIS, MARY JO A","4,667","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Republican National Convention","18th Congressional District","Republican","STEEBER, CHARLES","2,389","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Republican National Convention","18th Congressional District","Republican","STOPPERICH, SONIA MARIE","3,541","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Republican National Convention","18th Congressional District","Republican","URAM, THOMAS J","3,026","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Republican National Convention","18th Congressional District","Republican","WELLS, JAY R","5,808","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Democratic National Convention","12th Congressional District","Democratic","CRAIG, EMILY D","13,062","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Democratic National Convention","12th Congressional District","Democratic","ESPOSITO, ERNEST J","12,435","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Democratic National Convention","12th Congressional District","Democratic","ESPOSITO-VISGITIS, NINA","12,664","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Democratic National Convention","12th Congressional District","Democratic","GIORGETTI, LISA M","13,233","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Democratic National Convention","12th Congressional District","Democratic","SPANIK, JOE","12,349","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Democratic National Convention","12th Congressional District","Democratic","TENCH, JR, BERNARD E","12,083","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Democratic National Convention","12th Congressional District","Democratic","WALKER, DWAN BEN GERALD","12,220","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Democratic National Convention","12th Congressional District","Democratic","YOCKEY, VALERIE J","12,824","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Democratic National Convention","14th Congressional District","Democratic","ABRAMS, KAREN V","42,208","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Democratic National Convention","14th Congressional District","Democratic","BURGESS, RICKY V","41,837","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Democratic National Convention","14th Congressional District","Democratic","FONTANA, WAYNE D","44,089","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Democratic National Convention","14th Congressional District","Democratic","FRANKEL, DEBRA R","43,228","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Democratic National Convention","14th Congressional District","Democratic","LAMB, JILL M","42,510","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Democratic National Convention","14th Congressional District","Democratic","LEVINE, CLIFFORD B","39,371","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Democratic National Convention","14th Congressional District","Democratic","SAUNDERS, SABRINA S","41,793","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Democratic National Convention","14th Congressional District","Democratic","SEALS, DEMESHIA","37,926","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Democratic National Convention","14th Congressional District","Democratic","VAN HORN, JR, GARY A","39,043","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Democratic National Convention","14th Congressional District","Democratic","WILSON, SYLVIA C","43,135","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Democratic National Convention","14th Congressional District","Democratic","WUKICH, CLAYTON","37,849","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Democratic National Convention","18th Congressional District","Democratic","BURKLEY, KENNETH B","13,284","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Democratic National Convention","18th Congressional District","Democratic","CABONOR, ALEXANDRA ELIZABETH","13,722","0","0","","","","","","","","",""
"2012 General Election","ALLEGHENY","Delegate to the Democratic National Convention","18th Congressional District","Democratic","CROSSEY, MICHAEL J","14,260","0","0","","","","","","","","",""
