"Election Name","County Name","Office Name","District Name","Party Name","Candidate Name","Votes","Yes Votes","No Votes","Election Day Votes","ElectionDay Yes Votes","Election Day No Votes","Mail Votes","Mail Yes Votes","Mail No Votes","Provisional Votes","Provisional Yes Votes","Provisional No Votes"
"2000 General Election","ALLEGHENY","Attorney General","StateWide","Democratic","MORGANELLI, JOHN M.","62,275","62,275","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Auditor General","StateWide","Republican","TRUE, KATIE","34,010","34,010","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Auditor General","StateWide","Democratic","CASEY, BOB","104,918","104,918","","","","","","","","","",""
"2000 General Election","ALLEGHENY","State Treasurer","StateWide","Republican","HAFER, BARBARA","40,649","40,649","","","","","","","","","",""
"2000 General Election","ALLEGHENY","State Treasurer","StateWide","Democratic","KNOLL, CATHERINE BAKER","108,823","108,823","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in Congress","4th Congressional District","Republican","HART, MELISSA","3,719","3,719","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in Congress","4th Congressional District","Democratic","BELLISSIMO, JOE","386","386","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in Congress","4th Congressional District","Democratic","HART, ROYAL","397","397","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in Congress","4th Congressional District","Democratic","HODGE, JERRY","153","153","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in Congress","4th Congressional District","Democratic","MACHEK, JACK","712","712","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in Congress","4th Congressional District","Democratic","MANGINO, MATTHEW T.","672","672","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in Congress","4th Congressional District","Democratic","ROOKER, JIM","893","893","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in Congress","4th Congressional District","Democratic","SCHMITT, JIM","721","721","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in Congress","4th Congressional District","Democratic","VAN HORNE, TERRY E.","4,168","4,168","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in Congress","14th Congressional District","Democratic","COYNE, WILLIAM J.","44,187","44,187","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in Congress","18th Congressional District","Republican","STEPHENS, CRAIG C.","15,311","15,311","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in Congress","18th Congressional District","Democratic","DOYLE, MIKE","47,827","47,827","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in Congress","20th Congressional District","Republican","DAVIS, RONALD J.","4,835","4,835","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in Congress","20th Congressional District","Democratic","MASCARA, FRANK","7,055","7,055","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Senator in the General Assembly","37th Senatorial District","Republican","MURPHY, TIM","10,688","10,688","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Senator in the General Assembly","37th Senatorial District","Democratic","RUDOLPH, JOSEPH","15,206","15,206","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Senator in the General Assembly","43rd Senatorial District","Democratic","COSTA, JAY","23,423","23,423","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Senator in the General Assembly","45th Senatorial District","Republican","MACDONALD, LAURIE ZACHARIA","4,471","4,471","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Senator in the General Assembly","45th Senatorial District","Democratic","ANDZELIK, JOHN","3,646","3,646","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Senator in the General Assembly","45th Senatorial District","Democratic","BREWSTER, JAMES R.","11,223","11,223","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Senator in the General Assembly","45th Senatorial District","Democratic","LOGAN, SEAN F.","11,189","11,189","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in the General Assembly","16th Legislative District","Republican","FERGUSON, SARAH","847","847","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in the General Assembly","16th Legislative District","Democratic","LAUGHLIN, SUSAN","970","970","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in the General Assembly","19th Legislative District","Republican","CONNOLLY, ERIN L.","276","276","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in the General Assembly","19th Legislative District","Democratic","ROBINSON, WILLIAM RUSSELL","3,704","3,704","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in the General Assembly","20th Legislative District","Democratic","WALKO, DON","5,124","5,124","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in the General Assembly","21st Legislative District","Democratic","PISTELLA, FRANK J.","4,807","4,807","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in the General Assembly","22nd Legislative District","Republican","LEWELLEN, HARRY T.","626","626","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in the General Assembly","22nd Legislative District","Democratic","DIVEN, MICHAEL","4,987","4,987","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in the General Assembly","22nd Legislative District","Democratic","WALIGORSKI, MICHAEL","1,648","1,648","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in the General Assembly","23rd Legislative District","Democratic","FRANKEL, DAN B.","6,174","6,174","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in the General Assembly","24th Legislative District","Democratic","PRESTON, JOSEPH","4,558","4,558","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in the General Assembly","25th Legislative District","Democratic","MARKOSEK, JOSEPH F.","4,235","4,235","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in the General Assembly","27th Legislative District","Democratic","PETRONE, THOMAS C.","5,226","5,226","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in the General Assembly","28th Legislative District","Republican","ORIE, JANE","4,946","4,946","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in the General Assembly","29th Legislative District","Democratic","MAYERNIK, DAVE","5,099","5,099","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in the General Assembly","30th Legislative District","Republican","HABAY, JEFFREY E.","3,693","3,693","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in the General Assembly","32nd Legislative District","Republican","SEVCIK, BOB","1,761","1,761","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in the General Assembly","32nd Legislative District","Democratic","DELUCA, ANTHONY M.","5,428","5,428","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in the General Assembly","33rd Legislative District","Republican","MERCURI, VINCE","2,067","2,067","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in the General Assembly","33rd Legislative District","Democratic","DERMODY, FRANK","5,908","5,908","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in the General Assembly","34th Legislative District","Republican","CARMINE, JAMES","1,709","1,709","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in the General Assembly","34th Legislative District","Democratic","COSTA, PAUL","5,378","5,378","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in the General Assembly","35th Legislative District","Democratic","MICHLOVIC, TOM","5,195","5,195","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in the General Assembly","36th Legislative District","Democratic","READSHAW, HARRY","6,515","6,515","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in the General Assembly","38th Legislative District","Democratic","RUFFING, KENNETH W.","7,335","7,335","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in the General Assembly","39th Legislative District","Republican","LARCINESE, MARY","1,634","1,634","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in the General Assembly","39th Legislative District","Democratic","FERRARO, ANDREW","1,559","1,559","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in the General Assembly","39th Legislative District","Democratic","LEVDANSKY, DAVID","5,697","5,697","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in the General Assembly","40th Legislative District","Republican","MAHER, JOHN A.","2,624","2,624","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in the General Assembly","41st Legislative District","Republican","ARNONI, RON","2,199","2,199","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in the General Assembly","41st Legislative District","Democratic","KAISER, RALPH","5,795","5,795","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in the General Assembly","42nd Legislative District","Republican","STEVENSON, TOM","3,673","3,673","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in the General Assembly","42nd Legislative District","Democratic","FINNERTY, MICHAEL J.","4,711","4,711","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in the General Assembly","44th Legislative District","Republican","PIPPY, JOHN","2,042","2,042","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in the General Assembly","45th Legislative District","Democratic","TRELLO, FRED A.","6,160","6,160","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in the General Assembly","54th Legislative District","Democratic","ALEXANDER, GARY","679","679","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in the General Assembly","54th Legislative District","Democratic","CONNOLLY, ROBIN CLARK","87","87","","","","","","","","","",""
"2000 General Election","ALLEGHENY","Representative in the General Assembly","54th Legislative District","Democratic","PALLONE, JOHN E.","320","320","","","","","","","","","",""
"2000 General Election","ARMSTRONG","President of the United States","StateWide","Republican","BAUER, GARY","87","87","","","","","","","","","",""
"2000 General Election","ARMSTRONG","President of the United States","StateWide","Republican","BUSH, GEORGE W.","4,460","4,460","","","","","","","","","",""
"2000 General Election","ARMSTRONG","President of the United States","StateWide","Republican","FORBES, STEVE","137","137","","","","","","","","","",""
"2000 General Election","ARMSTRONG","President of the United States","StateWide","Republican","MCCAIN, JOHN","1,041","1,041","","","","","","","","","",""
"2000 General Election","ARMSTRONG","President of the United States","StateWide","Democratic","BRADLEY, BILL","1,294","1,294","","","","","","","","","",""
"2000 General Election","ARMSTRONG","President of the United States","StateWide","Democratic","GORE, AL","4,128","4,128","","","","","","","","","",""
"2000 General Election","ARMSTRONG","President of the United States","StateWide","Democratic","LAROUCHE, LYNDON H.","292","292","","","","","","","","","",""
"2000 General Election","ARMSTRONG","United States Senator","StateWide","Republican","SANTORUM, RICK","5,025","5,025","","","","","","","","","",""
"2000 General Election","ARMSTRONG","United States Senator","StateWide","Democratic","BERG, PHIL","176","176","","","","","","","","","",""
"2000 General Election","ARMSTRONG","United States Senator","StateWide","Democratic","FOLEY, TOM","556","556","","","","","","","","","",""
"2000 General Election","ARMSTRONG","United States Senator","StateWide","Democratic","KLINK, RON","4,711","4,711","","","","","","","","","",""
"2000 General Election","ARMSTRONG","United States Senator","StateWide","Democratic","LEVIN, MURRAY","24","24","","","","","","","","","",""
"2000 General Election","ARMSTRONG","United States Senator","StateWide","Democratic","ROVNER, BOB","72","72","","","","","","","","","",""
"2000 General Election","ARMSTRONG","United States Senator","StateWide","Democratic","SCHWARTZ, ALLYSON Y.","447","447","","","","","","","","","",""
"2000 General Election","ARMSTRONG","Attorney General","StateWide","Republican","FISHER, MIKE","4,961","4,961","","","","","","","","","",""
"2000 General Election","ARMSTRONG","Attorney General","StateWide","Democratic","EISENHOWER, JIM","2,149","2,149","","","","","","","","","",""
"2000 General Election","ARMSTRONG","Attorney General","StateWide","Democratic","MORGANELLI, JOHN M.","3,454","3,454","","","","","","","","","",""
"2000 General Election","ARMSTRONG","Auditor General","StateWide","Republican","TRUE, KATIE","4,630","4,630","","","","","","","","","",""
"2000 General Election","ARMSTRONG","Auditor General","StateWide","Democratic","CASEY, BOB","5,577","5,577","","","","","","","","","",""
"2000 General Election","ARMSTRONG","State Treasurer","StateWide","Republican","HAFER, BARBARA","5,054","5,054","","","","","","","","","",""
"2000 General Election","ARMSTRONG","State Treasurer","StateWide","Democratic","KNOLL, CATHERINE BAKER","5,635","5,635","","","","","","","","","",""
"2000 General Election","ARMSTRONG","Representative in Congress","5th Congressional District","Republican","PETERSON, JOHN E.","77","77","","","","","","","","","",""
"2000 General Election","ARMSTRONG","Representative in Congress","12th Congressional District","Republican","CHOBY, BILL","4,557","4,557","","","","","","","","","",""
"2000 General Election","ARMSTRONG","Representative in Congress","12th Congressional District","Democratic","MURTHA, JOHN P.","5,698","5,698","","","","","","","","","",""
"2000 General Election","ARMSTRONG","Senator in the General Assembly","41st Senatorial District","Republican","GRAY, JOHN","2,571","2,571","","","","","","","","","",""
"2000 General Election","ARMSTRONG","Senator in the General Assembly","41st Senatorial District","Republican","RUSH, BILL","2,631","2,631","","","","","","","","","",""
"2000 General Election","ARMSTRONG","Senator in the General Assembly","41st Senatorial District","Republican","WHITE, DON","489","489","","","","","","","","","",""
"2000 General Election","ARMSTRONG","Senator in the General Assembly","41st Senatorial District","Democratic","FOX, CHARLIE","2,628","2,628","","","","","","","","","",""
"2000 General Election","ARMSTRONG","Senator in the General Assembly","41st Senatorial District","Democratic","MCQUOWN, JAMES","3,173","3,173","","","","","","","","","",""
"2000 General Election","ARMSTRONG","Representative in the General Assembly","8th Legislative District","Republican","KEPPLE, GEORGE R.","1,982","1,982","","","","","","","","","",""
"2000 General Election","ARMSTRONG","Representative in the General Assembly","8th Legislative District","Republican","STEVENSON, RICHARD R.","470","470","","","","","","","","","",""
"2000 General Election","ARMSTRONG","Representative in the General Assembly","8th Legislative District","Democratic","COULTER, JAMES C.","1,515","1,515","","","","","","","","","",""
"2000 General Election","ARMSTRONG","Representative in the General Assembly","60th Legislative District","Republican","COLEMAN, JEFF","1,622","1,622","","","","","","","","","",""
"2000 General Election","ARMSTRONG","Representative in the General Assembly","60th Legislative District","Democratic","PESCI, TIMOTHY L.","2,848","2,848","","","","","","","","","",""
"2000 General Election","ARMSTRONG","Representative in the General Assembly","63rd Legislative District","Republican","MCILHATTAN, FRED","1,463","1,463","","","","","","","","","",""
"2000 General Election","BEAVER","President of the United States","StateWide","Republican","BAUER, GARY","104","104","","","","","","","","","",""
"2000 General Election","BEAVER","President of the United States","StateWide","Republican","BUSH, GEORGE W.","5,725","5,725","","","","","","","","","",""
"2000 General Election","BEAVER","President of the United States","StateWide","Republican","FORBES, STEVE","154","154","","","","","","","","","",""
"2000 General Election","BEAVER","President of the United States","StateWide","Republican","MCCAIN, JOHN","1,184","1,184","","","","","","","","","",""
"2000 General Election","BEAVER","President of the United States","StateWide","Democratic","BRADLEY, BILL","3,500","3,500","","","","","","","","","",""
"2000 General Election","BEAVER","President of the United States","StateWide","Democratic","GORE, AL","16,662","16,662","","","","","","","","","",""
"2000 General Election","BEAVER","President of the United States","StateWide","Democratic","LAROUCHE, LYNDON H.","757","757","","","","","","","","","",""
"2000 General Election","BEAVER","United States Senator","StateWide","Republican","SANTORUM, RICK","6,278","6,278","","","","","","","","","",""
"2000 General Election","BEAVER","United States Senator","StateWide","Democratic","BERG, PHIL","144","144","","","","","","","","","",""
"2000 General Election","BEAVER","United States Senator","StateWide","Democratic","FOLEY, TOM","1,730","1,730","","","","","","","","","",""
"2000 General Election","BEAVER","United States Senator","StateWide","Democratic","KLINK, RON","18,146","18,146","","","","","","","","","",""
"2000 General Election","BEAVER","United States Senator","StateWide","Democratic","LEVIN, MURRAY","221","221","","","","","","","","","",""
"2000 General Election","BEAVER","United States Senator","StateWide","Democratic","ROVNER, BOB","224","224","","","","","","","","","",""
"2000 General Election","BEAVER","United States Senator","StateWide","Democratic","SCHWARTZ, ALLYSON Y.","1,686","1,686","","","","","","","","","",""
"2000 General Election","BEAVER","Attorney General","StateWide","Republican","FISHER, MIKE","6,510","6,510","","","","","","","","","",""
"2000 General Election","BEAVER","Attorney General","StateWide","Democratic","EISENHOWER, JIM","7,506","7,506","","","","","","","","","",""
"2000 General Election","BEAVER","Attorney General","StateWide","Democratic","MORGANELLI, JOHN M.","11,735","11,735","","","","","","","","","",""
"2000 General Election","BEAVER","Auditor General","StateWide","Republican","TRUE, KATIE","5,956","5,956","","","","","","","","","",""
"2000 General Election","BEAVER","Auditor General","StateWide","Democratic","CASEY, BOB","19,700","19,700","","","","","","","","","",""
"2000 General Election","BEAVER","State Treasurer","StateWide","Republican","HAFER, BARBARA","6,441","6,441","","","","","","","","","",""
"2000 General Election","BEAVER","State Treasurer","StateWide","Democratic","KNOLL, CATHERINE BAKER","19,548","19,548","","","","","","","","","",""
"2000 General Election","BEAVER","Representative in Congress","4th Congressional District","Republican","HART, MELISSA","6,219","6,219","","","","","","","","","",""
"2000 General Election","BEAVER","Representative in Congress","4th Congressional District","Democratic","BELLISSIMO, JOE","2,054","2,054","","","","","","","","","",""
"2000 General Election","BEAVER","Representative in Congress","4th Congressional District","Democratic","HART, ROYAL","3,754","3,754","","","","","","","","","",""
"2000 General Election","BEAVER","Representative in Congress","4th Congressional District","Democratic","HODGE, JERRY","8,189","8,189","","","","","","","","","",""
"2000 General Election","BEAVER","Representative in Congress","4th Congressional District","Democratic","MACHEK, JACK","250","250","","","","","","","","","",""
"2000 General Election","BEAVER","Representative in Congress","4th Congressional District","Democratic","MANGINO, MATTHEW T.","1,984","1,984","","","","","","","","","",""
"2000 General Election","BEAVER","Representative in Congress","4th Congressional District","Democratic","ROOKER, JIM","5,345","5,345","","","","","","","","","",""
"2000 General Election","BEAVER","Representative in Congress","4th Congressional District","Democratic","SCHMITT, JIM","305","305","","","","","","","","","",""
"2000 General Election","BEAVER","Representative in Congress","4th Congressional District","Democratic","VAN HORNE, TERRY E.","376","376","","","","","","","","","",""
"2000 General Election","BEAVER","Senator in the General Assembly","47th Senatorial District","Democratic","LA VALLE, GERALD J.","19,705","19,705","","","","","","","","","",""
"2000 General Election","BEAVER","Representative in the General Assembly","10th Legislative District","Democratic","LAGROTTA, FRANK","109","109","","","","","","","","","",""
"2000 General Election","BEAVER","Representative in the General Assembly","14th Legislative District","Democratic","VEON, MIKE","5,374","5,374","","","","","","","","","",""
"2000 General Election","BEAVER","Representative in the General Assembly","15th Legislative District","Democratic","COLAFELLA, NICK","7,167","7,167","","","","","","","","","",""
"2000 General Election","BEAVER","Representative in the General Assembly","16th Legislative District","Republican","FERGUSON, SARAH","794","794","","","","","","","","","",""
"2000 General Election","BEAVER","Representative in the General Assembly","16th Legislative District","Democratic","LAUGHLIN, SUSAN","5,580","5,580","","","","","","","","","",""
"2000 General Election","BEAVER","Representative in the General Assembly","46th Legislative District","Republican","BAGLEY, HUGH K.","1,039","1,039","","","","","","","","","",""
"2000 General Election","BEAVER","Representative in the General Assembly","46th Legislative District","Democratic","LESCOVITZ, VICTOR JOHN","2,114","2,114","","","","","","","","","",""
"2000 General Election","BEAVER","Representative in the General Assembly","46th Legislative District","Democratic","SABATASSE, HARRY","365","365","","","","","","","","","",""
"2000 General Election","BEDFORD","President of the United States","StateWide","Republican","BAUER, GARY","39","39","","","","","","","","","",""
"2000 General Election","BEDFORD","President of the United States","StateWide","Republican","BUSH, GEORGE W.","2,820","2,820","","","","","","","","","",""
"2000 General Election","BEDFORD","President of the United States","StateWide","Republican","FORBES, STEVE","43","43","","","","","","","","","",""
"2000 General Election","BEDFORD","President of the United States","StateWide","Republican","MCCAIN, JOHN","532","532","","","","","","","","","",""
"2000 General Election","BEDFORD","President of the United States","StateWide","Democratic","BRADLEY, BILL","433","433","","","","","","","","","",""
"2000 General Election","BEDFORD","President of the United States","StateWide","Democratic","GORE, AL","1,486","1,486","","","","","","","","","",""
"2000 General Election","BEDFORD","President of the United States","StateWide","Democratic","LAROUCHE, LYNDON H.","64","64","","","","","","","","","",""
"2000 General Election","BEDFORD","United States Senator","StateWide","Republican","SANTORUM, RICK","3,233","3,233","","","","","","","","","",""
"2000 General Election","BEDFORD","United States Senator","StateWide","Democratic","BERG, PHIL","30","30","","","","","","","","","",""
"2000 General Election","BEDFORD","United States Senator","StateWide","Democratic","FOLEY, TOM","657","657","","","","","","","","","",""
"2000 General Election","BEDFORD","United States Senator","StateWide","Democratic","KLINK, RON","972","972","","","","","","","","","",""
"2000 General Election","BEDFORD","United States Senator","StateWide","Democratic","LEVIN, MURRAY","34","34","","","","","","","","","",""
"2000 General Election","BEDFORD","United States Senator","StateWide","Democratic","ROVNER, BOB","103","103","","","","","","","","","",""
"2000 General Election","BEDFORD","United States Senator","StateWide","Democratic","SCHWARTZ, ALLYSON Y.","259","259","","","","","","","","","",""
"2000 General Election","BEDFORD","Attorney General","StateWide","Republican","FISHER, MIKE","3,210","3,210","","","","","","","","","",""
"2000 General Election","BEDFORD","Attorney General","StateWide","Democratic","EISENHOWER, JIM","1,005","1,005","","","","","","","","","",""
"2000 General Election","BEDFORD","Attorney General","StateWide","Democratic","MORGANELLI, JOHN M.","952","952","","","","","","","","","",""
"2000 General Election","BEDFORD","Auditor General","StateWide","Republican","TRUE, KATIE","2,996","2,996","","","","","","","","","",""
"2000 General Election","BEDFORD","Auditor General","StateWide","Democratic","CASEY, BOB","1,938","1,938","","","","","","","","","",""
"2000 General Election","BEDFORD","State Treasurer","StateWide","Republican","HAFER, BARBARA","3,137","3,137","","","","","","","","","",""
"2000 General Election","BEDFORD","State Treasurer","StateWide","Democratic","KNOLL, CATHERINE BAKER","1,929","1,929","","","","","","","","","",""
"2000 General Election","BEDFORD","Representative in Congress","9th Congressional District","Republican","SHUSTER, BUD","3,611","3,611","","","","","","","","","",""
"2000 General Election","BEDFORD","Representative in the General Assembly","78th Legislative District","Republican","HESS, DICK L.","3,717","3,717","","","","","","","","","",""
"2000 General Election","BEDFORD","Representative in the General Assembly","80th Legislative District","Republican","STERN, JERRY A.","377","377","","","","","","","","","",""
"2000 General Election","BERKS","President of the United States","StateWide","Republican","BAUER, GARY","157","157","","","","","","","","","",""
"2000 General Election","BERKS","President of the United States","StateWide","Republican","BUSH, GEORGE W.","10,516","10,516","","","","","","","","","",""
